1000
_1_	N=200	M=167		S=33	Z=19	B=77	D1=56	D2=53	C=0.3117	D=0.9464	X=0.0823	
_237_	N=1400	M=1118		S=282	Z=26	B=283	D1=220	D2=223	C=0.2226	D=0.9865	X=0.0618	

_238_	N=1600	M=1310		S=290	Z=26	B=287	D1=226	D2=228	C=0.2125	D=0.9912	X=0.0683	

_239_	N=1800	M=1469		S=331	Z=25	B=288	D1=226	D2=226	C=0.2153	D=1.0000	X=0.0693	

_240_	N=2000	M=1632		S=368	Z=26	B=303	D1=237	D2=251	C=0.2178	D=0.9442	X=0.0661	

_241_	N=200	M=159		S=41	Z=21	B=107	D1=63	D2=63	C=0.4112	D=1.0000	X=0.0690	

_242_	N=400	M=320		S=80	Z=22	B=156	D1=102	D2=107	C=0.3462	D=0.9533	X=0.0668	

_243_	N=600	M=481		S=119	Z=25	B=198	D1=129	D2=137	C=0.3485	D=0.9416	X=0.0645	

_244_	N=800	M=655		S=145	Z=25	B=217	D1=160	D2=160	C=0.2627	D=1.0000	X=0.0700	

_245_	N=1000	M=801		S=199	Z=24	B=239	D1=182	D2=177	C=0.2594	D=0.9725	X=0.0618	

_246_	N=1200	M=990		S=210	Z=25	B=240	D1=182	D2=186	C=0.2417	D=0.9785	X=0.0656	

_247_	N=1400	M=1125		S=275	Z=25	B=270	D1=215	D2=200	C=0.2593	D=0.9302	X=0.0688	

_248_	N=1600	M=1304		S=296	Z=24	B=288	D1=232	D2=219	C=0.2396	D=0.9440	X=0.0635	

_249_	N=1800	M=1483		S=317	Z=23	B=285	D1=226	D2=230	C=0.2070	D=0.9826	X=0.0669	

_250_	N=2000	M=1615		S=385	Z=24	B=297	D1=239	D2=231	C=0.2222	D=0.9665	X=0.0659	

_251_	N=200	M=158		S=42	Z=21	B=105	D1=61	D2=62	C=0.4190	D=0.9839	X=0.0666	

_252_	N=400	M=317		S=83	Z=24	B=156	D1=100	D2=104	C=0.3590	D=0.9615	X=0.0635	

_253_	N=600	M=481		S=119	Z=22	B=182	D1=123	D2=129	C=0.3242	D=0.9535	X=0.0668	

_254_	N=800	M=647		S=153	Z=23	B=226	D1=161	D2=164	C=0.2876	D=0.9817	X=0.0657	

_255_	N=1000	M=820		S=180	Z=24	B=229	D1=174	D2=165	C=0.2795	D=0.9483	X=0.0679	

_256_	N=1200	M=968		S=232	Z=24	B=259	D1=196	D2=189	C=0.2703	D=0.9643	X=0.0644	

_257_	N=1400	M=1125		S=275	Z=25	B=267	D1=206	D2=202	C=0.2434	D=0.9806	X=0.0664	

_258_	N=1600	M=1298		S=302	Z=24	B=276	D1=215	D2=217	C=0.2210	D=0.9908	X=0.0642	

_259_	N=1800	M=1456		S=344	Z=24	B=294	D1=228	D2=238	C=0.2245	D=0.9580	X=0.0636	

_260_	N=2000	M=1627		S=373	Z=24	B=307	D1=238	D2=246	C=0.2248	D=0.9675	X=0.0630	

_261_	N=200	M=162		S=38	Z=22	B=106	D1=63	D2=64	C=0.4057	D=0.9844	X=0.0613	

_262_	N=400	M=330		S=70	Z=24	B=166	D1=108	D2=104	C=0.3735	D=0.9630	X=0.0624	

_263_	N=600	M=478		S=122	Z=23	B=199	D1=133	D2=135	C=0.3317	D=0.9852	X=0.0603	

_264_	N=800	M=652		S=148	Z=24	B=222	D1=151	D2=163	C=0.3198	D=0.9264	X=0.0618	

_265_	N=1000	M=821		S=179	Z=24	B=252	D1=188	D2=175	C=0.3056	D=0.9309	X=0.0654	

_266_	N=1200	M=985		S=215	Z=23	B=260	D1=206	D2=196	C=0.2462	D=0.9515	X=0.0658	

_267_	N=1400	M=1137		S=263	Z=26	B=267	D1=211	D2=206	C=0.2285	D=0.9763	X=0.0635	

_268_	N=1600	M=1302		S=298	Z=24	B=286	D1=231	D2=223	C=0.2203	D=0.9654	X=0.0643	

_269_	N=1800	M=1452		S=348	Z=25	B=300	D1=232	D2=245	C=0.2267	D=0.9469	X=0.0647	

_270_	N=2000	M=1630		S=370	Z=25	B=319	D1=256	D2=247	C=0.2257	D=0.9648	X=0.0635	

_271_	N=200	M=163		S=37	Z=21	B=98	D1=57	D2=59	C=0.4184	D=0.9661	X=0.0711	

_272_	N=400	M=313		S=87	Z=23	B=157	D1=105	D2=103	C=0.3439	D=0.9810	X=0.0642	

_273_	N=600	M=473		S=127	Z=22	B=181	D1=133	D2=125	C=0.3094	D=0.9398	X=0.0690	

_274_	N=800	M=636		S=164	Z=25	B=190	D1=148	D2=143	C=0.2474	D=0.9662	X=0.0701	

_275_	N=1000	M=796		S=204	Z=23	B=231	D1=172	D2=175	C=0.2554	D=0.9829	X=0.0673	

_276_	N=1200	M=962		S=238	Z=25	B=249	D1=192	D2=184	C=0.2610	D=0.9583	X=0.0682	

_277_	N=1400	M=1121		S=279	Z=25	B=232	D1=181	D2=176	C=0.2414	D=0.9724	X=0.0725	

_278_	N=1600	M=1275		S=325	Z=23	B=254	D1=205	D2=203	C=0.2008	D=0.9902	X=0.0687	

_279_	N=1800	M=1447		S=353	Z=25	B=271	D1=212	D2=222	C=0.2177	D=0.9550	X=0.0700	

_280_	N=2000	M=1596		S=404	Z=26	B=302	D1=240	D2=236	C=0.2185	D=0.9833	X=0.0663	

_281_	N=200	M=163		S=37	Z=22	B=99	D1=61	D2=58	C=0.4141	D=0.9508	X=0.0654	

_282_	N=400	M=327		S=73	Z=23	B=153	D1=102	D2=92	C=0.3987	D=0.9020	X=0.0686	

_283_	N=600	M=484		S=116	Z=22	B=180	D1=131	D2=134	C=0.2722	D=0.9776	X=0.0632	

_284_	N=800	M=649		S=151	Z=24	B=223	D1=159	D2=166	C=0.2870	D=0.9578	X=0.0639	

_285_	N=1000	M=808		S=192	Z=24	B=251	D1=191	D2=181	C=0.2789	D=0.9476	X=0.0654	

_286_	N=1200	M=970		S=230	Z=24	B=248	D1=183	D2=179	C=0.2782	D=0.9781	X=0.0689	

_287_	N=1400	M=1120		S=280	Z=25	B=266	D1=196	D2=210	C=0.2632	D=0.9333	X=0.0645	

_288_	N=1600	M=1295		S=305	Z=24	B=288	D1=227	D2=230	C=0.2118	D=0.9870	X=0.0652	

_289_	N=1800	M=1465		S=335	Z=24	B=300	D1=242	D2=227	C=0.2433	D=0.9380	X=0.0628	

_290_	N=2000	M=1589		S=411	Z=24	B=305	D1=240	D2=250	C=0.2131	D=0.9600	X=0.0629	

_291_	N=200	M=156		S=44	Z=21	B=103	D1=61	D2=54	C=0.4757	D=0.8852	X=0.0775	

_292_	N=400	M=332		S=68	Z=21	B=155	D1=101	D2=98	C=0.3677	D=0.9703	X=0.0674	

_293_	N=600	M=490		S=110	Z=25	B=205	D1=142	D2=144	C=0.3073	D=0.9861	X=0.0638	

_294_	N=800	M=640		S=160	Z=24	B=228	D1=172	D2=170	C=0.2544	D=0.9884	X=0.0621	

_295_	N=1000	M=802		S=198	Z=25	B=217	D1=169	D2=164	C=0.2442	D=0.9704	X=0.0675	

_296_	N=1200	M=972		S=228	Z=26	B=271	D1=204	D2=206	C=0.2472	D=0.9903	X=0.0616	

_297_	N=1400	M=1147		S=253	Z=25	B=276	D1=228	D2=204	C=0.2609	D=0.8947	X=0.0642	

_298_	N=1600	M=1292		S=308	Z=25	B=277	D1=217	D2=224	C=0.2166	D=0.9688	X=0.0646	

_299_	N=1800	M=1458		S=342	Z=25	B=293	D1=221	D2=240	C=0.2457	D=0.9208	X=0.0664	

_300_	N=2000	M=1631		S=369	Z=26	B=291	D1=228	D2=234	C=0.2165	D=0.9744	X=0.0672	

_301_	N=200	M=162		S=38	Z=21	B=97	D1=59	D2=61	C=0.3918	D=0.9672	X=0.0720	

_302_	N=400	M=321		S=79	Z=22	B=158	D1=99	D2=106	C=0.3734	D=0.9340	X=0.0647	

_303_	N=600	M=488		S=112	Z=24	B=177	D1=123	D2=130	C=0.3051	D=0.9462	X=0.0695	

_304_	N=800	M=641		S=159	Z=24	B=199	D1=150	D2=140	C=0.2965	D=0.9333	X=0.0729	

_305_	N=1000	M=810		S=190	Z=23	B=231	D1=168	D2=176	C=0.2727	D=0.9545	X=0.0680	

_306_	N=1200	M=995		S=205	Z=24	B=263	D1=192	D2=195	C=0.2700	D=0.9846	X=0.0671	

_307_	N=1400	M=1126		S=274	Z=26	B=276	D1=211	D2=209	C=0.2428	D=0.9905	X=0.0639	

_308_	N=1600	M=1286		S=314	Z=26	B=289	D1=228	D2=226	C=0.2180	D=0.9912	X=0.0629	

_309_	N=1800	M=1429		S=371	Z=24	B=293	D1=224	D2=235	C=0.2355	D=0.9532	X=0.0672	

_310_	N=2000	M=1613		S=387	Z=25	B=282	D1=229	D2=221	C=0.2163	D=0.9651	X=0.0698	

_311_	N=200	M=160		S=40	Z=22	B=95	D1=58	D2=60	C=0.3895	D=0.9667	X=0.0735	

_312_	N=400	M=326		S=74	Z=25	B=159	D1=108	D2=107	C=0.3270	D=0.9907	X=0.0671	

_313_	N=600	M=491		S=109	Z=24	B=195	D1=123	D2=143	C=0.3692	D=0.8601	X=0.0648	

_314_	N=800	M=643		S=157	Z=23	B=211	D1=142	D2=155	C=0.3270	D=0.9161	X=0.0665	

_315_	N=1000	M=811		S=189	Z=22	B=244	D1=176	D2=186	C=0.2787	D=0.9462	X=0.0632	

_316_	N=1200	M=984		S=216	Z=25	B=249	D1=187	D2=197	C=0.2490	D=0.9492	X=0.0681	

_317_	N=1400	M=1131		S=269	Z=23	B=261	D1=207	D2=205	C=0.2146	D=0.9903	X=0.0644	

_318_	N=1600	M=1295		S=305	Z=24	B=285	D1=215	D2=231	C=0.2456	D=0.9307	X=0.0671	

_319_	N=1800	M=1450		S=350	Z=24	B=287	D1=225	D2=231	C=0.2160	D=0.9740	X=0.0667	

_320_	N=2000	M=1614		S=386	Z=25	B=306	D1=236	D2=244	C=0.2288	D=0.9672	X=0.0669	

_321_	N=200	M=161		S=39	Z=22	B=111	D1=64	D2=58	C=0.4775	D=0.9063	X=0.0676	

_322_	N=400	M=318		S=82	Z=22	B=159	D1=101	D2=108	C=0.3648	D=0.9352	X=0.0658	

_323_	N=600	M=487		S=113	Z=23	B=192	D1=133	D2=131	C=0.3177	D=0.9850	X=0.0686	

_324_	N=800	M=660		S=140	Z=24	B=225	D1=154	D2=165	C=0.3156	D=0.9333	X=0.0647	

_325_	N=1000	M=815		S=185	Z=25	B=244	D1=173	D2=179	C=0.2910	D=0.9665	X=0.0629	

_326_	N=1200	M=985		S=215	Z=24	B=260	D1=207	D2=194	C=0.2538	D=0.9372	X=0.0639	

_327_	N=1400	M=1139		S=261	Z=23	B=273	D1=208	D2=222	C=0.2381	D=0.9369	X=0.0639	

_328_	N=1600	M=1317		S=283	Z=25	B=290	D1=221	D2=218	C=0.2483	D=0.9864	X=0.0668	

_329_	N=1800	M=1466		S=334	Z=25	B=298	D1=234	D2=230	C=0.2282	D=0.9829	X=0.0660	

_330_	N=2000	M=1624		S=376	Z=26	B=319	D1=253	D2=242	C=0.2414	D=0.9565	X=0.0628	

_331_	N=200	M=156		S=44	Z=21	B=92	D1=58	D2=60	C=0.3696	D=0.9667	X=0.0656	

_332_	N=400	M=319		S=81	Z=21	B=156	D1=98	D2=105	C=0.3718	D=0.9333	X=0.0635	

_333_	N=600	M=482		S=118	Z=22	B=183	D1=137	D2=121	C=0.3388	D=0.8832	X=0.0692	

_334_	N=800	M=634		S=166	Z=24	B=220	D1=158	D2=151	C=0.3136	D=0.9557	X=0.0665	

_335_	N=1000	M=803		S=197	Z=24	B=238	D1=176	D2=169	C=0.2899	D=0.9602	X=0.0660	

_336_	N=1200	M=966		S=234	Z=25	B=239	D1=179	D2=181	C=0.2510	D=0.9890	X=0.0675	

_337_	N=1400	M=1110		S=290	Z=25	B=257	D1=199	D2=200	C=0.2257	D=0.9950	X=0.0652	

_338_	N=1600	M=1266		S=334	Z=24	B=266	D1=213	D2=209	C=0.2143	D=0.9812	X=0.0672	

_339_	N=1800	M=1416		S=384	Z=23	B=275	D1=227	D2=217	C=0.2109	D=0.9559	X=0.0682	

_340_	N=2000	M=1580		S=420	Z=26	B=296	D1=225	D2=238	C=0.2399	D=0.9454	X=0.0656	

_341_	N=200	M=159		S=41	Z=22	B=98	D1=60	D2=61	C=0.3878	D=0.9836	X=0.0662	

_342_	N=400	M=316		S=84	Z=22	B=152	D1=96	D2=94	C=0.3816	D=0.9792	X=0.0694	

_343_	N=600	M=482		S=118	Z=25	B=181	D1=129	D2=125	C=0.3094	D=0.9690	X=0.0660	

_344_	N=800	M=639		S=161	Z=22	B=206	D1=145	D2=150	C=0.2961	D=0.9667	X=0.0696	

_345_	N=1000	M=787		S=213	Z=22	B=210	D1=157	D2=158	C=0.2524	D=0.9937	X=0.0667	

_346_	N=1200	M=963		S=237	Z=24	B=251	D1=187	D2=188	C=0.2550	D=0.9947	X=0.0681	

_347_	N=1400	M=1106		S=294	Z=23	B=238	D1=192	D2=187	C=0.2143	D=0.9740	X=0.0676	

_348_	N=1600	M=1275		S=325	Z=22	B=260	D1=208	D2=210	C=0.2000	D=0.9905	X=0.0687	

_349_	N=1800	M=1440		S=360	Z=24	B=275	D1=227	D2=219	C=0.2036	D=0.9648	X=0.0673	

_350_	N=2000	M=1599		S=401	Z=24	B=288	D1=223	D2=229	C=0.2257	D=0.9738	X=0.0682	

_351_	N=200	M=161		S=39	Z=22	B=104	D1=60	D2=67	C=0.4231	D=0.8955	X=0.0670	

_352_	N=400	M=331		S=69	Z=23	B=154	D1=101	D2=105	C=0.3442	D=0.9619	X=0.0711	

_353_	N=600	M=500		S=100	Z=24	B=181	D1=137	D2=121	C=0.3315	D=0.8832	X=0.0677	

_354_	N=800	M=694		S=106	Z=23	B=181	D1=135	D2=145	C=0.2541	D=0.9310	X=0.0706	

_355_	N=1000	M=798		S=202	Z=24	B=207	D1=153	D2=164	C=0.2609	D=0.9329	X=0.0698	

_356_	N=1200	M=1003		S=197	Z=25	B=246	D1=188	D2=187	C=0.2398	D=0.9947	X=0.0655	

_357_	N=1400	M=1140		S=260	Z=25	B=251	D1=201	D2=203	C=0.1992	D=0.9901	X=0.0653	

_358_	N=1600	M=1339		S=261	Z=25	B=240	D1=190	D2=190	C=0.2083	D=1.0000	X=0.0676	

_359_	N=1800	M=1486		S=314	Z=26	B=275	D1=228	D2=221	C=0.1964	D=0.9693	X=0.0685	

_360_	N=2000	M=1670		S=330	Z=26	B=258	D1=204	D2=206	C=0.2093	D=0.9903	X=0.0687	

_361_	N=200	M=173		S=27	Z=22	B=98	D1=60	D2=59	C=0.3980	D=0.9833	X=0.0704	

_362_	N=400	M=334		S=66	Z=23	B=159	D1=101	D2=95	C=0.4025	D=0.9406	X=0.0619	

_363_	N=600	M=498		S=102	Z=23	B=175	D1=124	D2=124	C=0.2914	D=1.0000	X=0.0680	

_364_	N=800	M=660		S=140	Z=23	B=194	D1=141	D2=146	C=0.2732	D=0.9658	X=0.0713	

_365_	N=1000	M=843		S=157	Z=26	B=217	D1=157	D2=159	C=0.2765	D=0.9874	X=0.0721	

_366_	N=1200	M=1008		S=192	Z=26	B=264	D1=193	D2=205	C=0.2689	D=0.9415	X=0.0637	

_367_	N=1400	M=1196		S=204	Z=26	B=268	D1=207	D2=207	C=0.2276	D=1.0000	X=0.0662	

_368_	N=1600	M=1363		S=237	Z=26	B=270	D1=207	D2=224	C=0.2333	D=0.9241	X=0.0650	

_369_	N=1800	M=1509		S=291	Z=24	B=257	D1=206	D2=192	C=0.2529	D=0.9320	X=0.0755	

_370_	N=2000	M=1673		S=327	Z=24	B=262	D1=209	D2=220	C=0.2023	D=0.9500	X=0.0684	

_371_	N=200	M=165		S=35	Z=22	B=103	D1=61	D2=60	C=0.4175	D=0.9836	X=0.0695	

_372_	N=400	M=338		S=62	Z=24	B=172	D1=112	D2=101	C=0.4128	D=0.9018	X=0.0596	

_373_	N=600	M=496		S=104	Z=23	B=187	D1=136	D2=135	C=0.2781	D=0.9926	X=0.0663	

_374_	N=800	M=661		S=139	Z=25	B=218	D1=160	D2=153	C=0.2982	D=0.9563	X=0.0649	

_375_	N=1000	M=822		S=178	Z=24	B=227	D1=176	D2=165	C=0.2731	D=0.9375	X=0.0684	

_376_	N=1200	M=1005		S=195	Z=25	B=259	D1=194	D2=201	C=0.2510	D=0.9652	X=0.0670	

_377_	N=1400	M=1150		S=250	Z=26	B=261	D1=200	D2=200	C=0.2337	D=1.0000	X=0.0708	

_378_	N=1600	M=1404		S=196	Z=26	B=275	D1=224	D2=213	C=0.2255	D=0.9509	X=0.0663	

_379_	N=1800	M=1499		S=301	Z=26	B=268	D1=216	D2=216	C=0.1940	D=1.0000	X=0.0659	

_380_	N=2000	M=1685		S=315	Z=26	B=273	D1=225	D2=226	C=0.1758	D=0.9956	X=0.0694	

_381_	N=200	M=166		S=34	Z=21	B=113	D1=65	D2=67	C=0.4248	D=0.9701	X=0.0585	

_382_	N=400	M=335		S=65	Z=23	B=145	D1=106	D2=100	C=0.3103	D=0.9434	X=0.0625	

_383_	N=600	M=519		S=81	Z=24	B=190	D1=130	D2=139	C=0.3158	D=0.9353	X=0.0660	

_384_	N=800	M=651		S=149	Z=26	B=213	D1=153	D2=159	C=0.2817	D=0.9623	X=0.0679	

_385_	N=1000	M=835		S=165	Z=24	B=226	D1=162	D2=177	C=0.2832	D=0.9153	X=0.0685	

_386_	N=1200	M=1013		S=187	Z=24	B=246	D1=181	D2=181	C=0.2642	D=1.0000	X=0.0653	

_387_	N=1400	M=1175		S=225	Z=24	B=247	D1=193	D2=201	C=0.2186	D=0.9602	X=0.0684	

_388_	N=1600	M=1345		S=255	Z=26	B=267	D1=214	D2=197	C=0.2622	D=0.9206	X=0.0698	

_389_	N=1800	M=1522		S=278	Z=26	B=293	D1=220	D2=228	C=0.2491	D=0.9649	X=0.0672	

_390_	N=2000	M=1675		S=325	Z=26	B=299	D1=243	D2=235	C=0.2140	D=0.9671	X=0.0672	

_391_	N=200	M=164		S=36	Z=25	B=105	D1=63	D2=60	C=0.4286	D=0.9524	X=0.0718	

_392_	N=400	M=333		S=67	Z=25	B=155	D1=103	D2=107	C=0.3355	D=0.9626	X=0.0655	

_393_	N=600	M=507		S=93	Z=24	B=196	D1=140	D2=141	C=0.2857	D=0.9929	X=0.0644	

_394_	N=800	M=673		S=127	Z=22	B=205	D1=146	D2=153	C=0.2878	D=0.9542	X=0.0665	

_395_	N=1000	M=848		S=152	Z=26	B=226	D1=166	D2=171	C=0.2655	D=0.9708	X=0.0672	

_396_	N=1200	M=979		S=221	Z=24	B=213	D1=163	D2=170	C=0.2347	D=0.9588	X=0.0699	

_397_	N=1400	M=1160		S=240	Z=24	B=267	D1=197	D2=210	C=0.2622	D=0.9381	X=0.0688	

_398_	N=1600	M=1371		S=229	Z=25	B=257	D1=205	D2=208	C=0.2023	D=0.9856	X=0.0696	

_399_	N=1800	M=1511		S=289	Z=25	B=287	D1=215	D2=230	C=0.2509	D=0.9348	X=0.0680	

_400_	N=2000	M=1665		S=335	Z=26	B=273	D1=215	D2=230	C=0.2125	D=0.9348	X=0.0667	

_401_	N=200	M=176		S=24	Z=21	B=83	D1=57	D2=59	C=0.3133	D=0.9661	X=0.0762	

_402_	N=400	M=335		S=65	Z=22	B=159	D1=107	D2=113	C=0.3270	D=0.9469	X=0.0693	

_403_	N=600	M=496		S=104	Z=23	B=187	D1=133	D2=126	C=0.3262	D=0.9474	X=0.0685	

_404_	N=800	M=670		S=130	Z=25	B=227	D1=173	D2=168	C=0.2599	D=0.9711	X=0.0652	

_405_	N=1000	M=847		S=153	Z=26	B=232	D1=173	D2=184	C=0.2543	D=0.9402	X=0.0688	

_406_	N=1200	M=990		S=210	Z=24	B=222	D1=170	D2=172	C=0.2342	D=0.9884	X=0.0700	

_407_	N=1400	M=1190		S=210	Z=25	B=277	D1=224	D2=205	C=0.2599	D=0.9152	X=0.0632	

_408_	N=1600	M=1305		S=295	Z=24	B=261	D1=202	D2=196	C=0.2490	D=0.9703	X=0.0707	

_409_	N=1800	M=1501		S=299	Z=25	B=298	D1=241	D2=228	C=0.2349	D=0.9461	X=0.0645	

_410_	N=2000	M=1671		S=329	Z=25	B=300	D1=240	D2=231	C=0.2300	D=0.9625	X=0.0666	

_411_	N=200	M=166		S=34	Z=22	B=101	D1=68	D2=57	C=0.4356	D=0.8382	X=0.0640	

_412_	N=400	M=344		S=56	Z=25	B=153	D1=104	D2=105	C=0.3203	D=0.9905	X=0.0681	

_413_	N=600	M=513		S=87	Z=23	B=191	D1=142	D2=139	C=0.2723	D=0.9789	X=0.0609	

_414_	N=800	M=673		S=127	Z=23	B=198	D1=150	D2=142	C=0.2828	D=0.9467	X=0.0671	

_415_	N=1000	M=890		S=110	Z=26	B=228	D1=170	D2=172	C=0.2544	D=0.9884	X=0.0672	

_416_	N=1200	M=1010		S=190	Z=24	B=235	D1=174	D2=181	C=0.2596	D=0.9613	X=0.0712	

_417_	N=1400	M=1173		S=227	Z=24	B=259	D1=194	D2=198	C=0.2510	D=0.9798	X=0.0704	

_418_	N=1600	M=1330		S=270	Z=25	B=253	D1=198	D2=205	C=0.2174	D=0.9659	X=0.0681	

_419_	N=1800	M=1531		S=269	Z=26	B=273	D1=223	D2=204	C=0.2527	D=0.9148	X=0.0664	

_420_	N=2000	M=1716		S=284	Z=25	B=310	D1=237	D2=252	C=0.2355	D=0.9405	X=0.0615	

_421_	N=200	M=169		S=31	Z=22	B=98	D1=64	D2=66	C=0.3469	D=0.9697	X=0.0694	

_422_	N=400	M=331		S=69	Z=22	B=152	D1=103	D2=101	C=0.3355	D=0.9806	X=0.0652	

_423_	N=600	M=502		S=98	Z=22	B=176	D1=128	D2=119	C=0.3239	D=0.9297	X=0.0765	

_424_	N=800	M=679		S=121	Z=24	B=220	D1=159	D2=155	C=0.2955	D=0.9748	X=0.0681	

_425_	N=1000	M=844		S=156	Z=25	B=230	D1=164	D2=175	C=0.2870	D=0.9371	X=0.0675	

_426_	N=1200	M=997		S=203	Z=26	B=237	D1=178	D2=181	C=0.2489	D=0.9834	X=0.0707	

_427_	N=1400	M=1169		S=231	Z=24	B=266	D1=210	D2=198	C=0.2556	D=0.9429	X=0.0675	

_428_	N=1600	M=1351		S=249	Z=26	B=261	D1=208	D2=202	C=0.2261	D=0.9712	X=0.0687	

_429_	N=1800	M=1504		S=296	Z=25	B=269	D1=215	D2=194	C=0.2788	D=0.9023	X=0.0721	

_430_	N=2000	M=1686		S=314	Z=26	B=282	D1=217	D2=224	C=0.2305	D=0.9688	X=0.0679	

_431_	N=200	M=165		S=35	Z=21	B=103	D1=60	D2=63	C=0.4175	D=0.9524	X=0.0681	

_432_	N=400	M=345		S=55	Z=23	B=165	D1=108	D2=113	C=0.3455	D=0.9558	X=0.0650	

_433_	N=600	M=505		S=95	Z=23	B=192	D1=145	D2=135	C=0.2969	D=0.9310	X=0.0692	

_434_	N=800	M=683		S=117	Z=24	B=206	D1=144	D2=160	C=0.3010	D=0.9000	X=0.0679	

_435_	N=1000	M=833		S=167	Z=24	B=214	D1=161	D2=173	C=0.2477	D=0.9306	X=0.0713	

_436_	N=1200	M=1005		S=195	Z=25	B=260	D1=187	D2=191	C=0.2808	D=0.9791	X=0.0672	

_437_	N=1400	M=1200		S=200	Z=26	B=274	D1=206	D2=205	C=0.2518	D=0.9951	X=0.0671	

_438_	N=1600	M=1354		S=246	Z=26	B=251	D1=199	D2=204	C=0.2072	D=0.9755	X=0.0691	

_439_	N=1800	M=1497		S=303	Z=25	B=293	D1=226	D2=239	C=0.2287	D=0.9456	X=0.0652	

_440_	N=2000	M=1678		S=322	Z=25	B=287	D1=239	D2=233	C=0.1882	D=0.9749	X=0.0671	

_441_	N=200	M=160		S=40	Z=22	B=106	D1=61	D2=59	C=0.4434	D=0.9672	X=0.0601	

_442_	N=400	M=324		S=76	Z=22	B=148	D1=93	D2=102	C=0.3716	D=0.9118	X=0.0714	

_443_	N=600	M=498		S=102	Z=23	B=190	D1=129	D2=138	C=0.3211	D=0.9348	X=0.0658	

_444_	N=800	M=648		S=152	Z=25	B=204	D1=151	D2=148	C=0.2745	D=0.9801	X=0.0703	

_445_	N=1000	M=793		S=207	Z=24	B=221	D1=164	D2=168	C=0.2579	D=0.9762	X=0.0704	

_446_	N=1200	M=989		S=211	Z=25	B=251	D1=189	D2=191	C=0.2470	D=0.9895	X=0.0693	

_447_	N=1400	M=1119		S=281	Z=24	B=254	D1=200	D2=203	C=0.2126	D=0.9852	X=0.0649	

_448_	N=1600	M=1298		S=302	Z=23	B=261	D1=206	D2=212	C=0.2107	D=0.9717	X=0.0667	

_449_	N=1800	M=1471		S=329	Z=23	B=260	D1=218	D2=203	C=0.2192	D=0.9312	X=0.0685	

_450_	N=2000	M=1611		S=389	Z=23	B=284	D1=238	D2=234	C=0.1761	D=0.9832	X=0.0675	

_451_	N=200	M=163		S=37	Z=23	B=120	D1=65	D2=66	C=0.4583	D=0.9848	X=0.0548	

_452_	N=400	M=328		S=72	Z=23	B=159	D1=104	D2=110	C=0.3459	D=0.9455	X=0.0649	

_453_	N=600	M=504		S=96	Z=22	B=185	D1=122	D2=141	C=0.3405	D=0.8652	X=0.0665	

_454_	N=800	M=657		S=143	Z=24	B=210	D1=153	D2=149	C=0.2905	D=0.9739	X=0.0707	

_455_	N=1000	M=836		S=164	Z=24	B=233	D1=180	D2=174	C=0.2532	D=0.9667	X=0.0648	

_456_	N=1200	M=997		S=203	Z=24	B=256	D1=195	D2=190	C=0.2578	D=0.9744	X=0.0649	

_457_	N=1400	M=1162		S=238	Z=23	B=258	D1=185	D2=192	C=0.2829	D=0.9635	X=0.0670	

_458_	N=1600	M=1317		S=283	Z=23	B=247	D1=193	D2=189	C=0.2348	D=0.9793	X=0.0705	

_459_	N=1800	M=1488		S=312	Z=26	B=284	D1=227	D2=225	C=0.2077	D=0.9912	X=0.0673	

_460_	N=2000	M=1641		S=359	Z=24	B=270	D1=213	D2=226	C=0.2111	D=0.9425	X=0.0686	

_461_	N=200	M=169		S=31	Z=23	B=97	D1=59	D2=60	C=0.3918	D=0.9833	X=0.0743	

_462_	N=400	M=321		S=79	Z=23	B=137	D1=97	D2=89	C=0.3504	D=0.9175	X=0.0730	

_463_	N=600	M=493		S=107	Z=24	B=152	D1=111	D2=108	C=0.2895	D=0.9730	X=0.0750	

_464_	N=800	M=663		S=137	Z=25	B=184	D1=134	D2=141	C=0.2717	D=0.9504	X=0.0734	

_465_	N=1000	M=841		S=159	Z=25	B=235	D1=172	D2=181	C=0.2681	D=0.9503	X=0.0652	

_466_	N=1200	M=991		S=209	Z=22	B=191	D1=155	D2=153	C=0.1990	D=0.9871	X=0.0704	

_467_	N=1400	M=1154		S=246	Z=24	B=226	D1=179	D2=168	C=0.2566	D=0.9385	X=0.0736	

_468_	N=1600	M=1316		S=284	Z=24	B=241	D1=187	D2=200	C=0.2241	D=0.9350	X=0.0685	

_469_	N=1800	M=1532		S=268	Z=25	B=271	D1=215	D2=217	C=0.2066	D=0.9908	X=0.0679	

_470_	N=2000	M=1651		S=349	Z=25	B=260	D1=216	D2=206	C=0.2077	D=0.9537	X=0.0697	

_471_	N=200	M=167		S=33	Z=23	B=108	D1=66	D2=65	C=0.3981	D=0.9848	X=0.0680	

_472_	N=400	M=335		S=65	Z=23	B=143	D1=95	D2=94	C=0.3427	D=0.9895	X=0.0755	

